Ava,  เออ!! ก็รู้แล้วล่ะน่าว่ามันต้องซ้อมทุกวันน่ะ!!!!!! ,ava_scold_eyeclose
,.....,
Red, ..เ..ว...,red_idle_hmm
Ava, ..... ,ava_armcross_hmm
Red, ...เอ...า...,red_idle_hmm
Ava, ..........,ava_armcross_hmm
Red, คุณเอวาคะ ได้ยินฉันไหม,red_idle_hmm
Ava, !!!!!....เ.รด!?,ava_idle_surpise
Red,บอกฉันสิว่าตอนนี้คุณรู้สึกยังไง,red_handup_hmm
Ava,..........,ava_idle_surpise
,.....,
Ava,ฉันกลัว,ava_handhold_eyeclose
Ava,ฉันกังวล,ava_handhold_eyeclose
Ava,..ฉันกลัว...กลัวว่าจะทำทุกอย่างไม่ได้....,ava_think_anxious
Ava,...อื้อ..ฉัน..กังวลมากเลย..,ava_think_anxious
Ava,หัวใจของฉันมัน..เต้นแรงมาก,ava_armcross_eyeclose
Red,เมื่อคืนเธอก็ไม่ได้นอนด้วยสินะคะ,red_fingerup_hmm
Ava, ..อื้อ,ava_handhold_eyeclose
Ava,..แล้วก็ ฉัน..ฉันทำงานไม่ได้เลย....,ava_armcross_eyeclose
Ava,เหมือนกับ..หัวฉันมันคิดอะไรไม่ออก..,ava_armcross_eyeclose
Red, เมื่อกี้ตอนที่คุณได้รับข้อความ คุณโมโหขึ้นมาด้วยใช่ไหมล่ะคะ?,red_fingerup_hmm 
Ava,!!!!!,ava_idle_surpise
Ava,..ฉัน..โมโหเหรอ,ava_idle_surpise 
Red,ใช่ค่ะ อยู่ๆ คุณก็ตะโกนขึ้นมาเสียงดังเลย,red_handup_hmm
Ava,........,ava_idle_surpise  
Ava,...ฉันก็คงจะแค่แพนิคไปเองล่ะมั้ง..,ava_armcross_eyeclose
Red,ใช้คำว่า ‘แพนิค’ ก็ไม่ถูกไปซะหมดหรอกนะคะ,red_idle_smile 
Ava,....???? หมายความว่ายังไง,ava_scold_hmm
Red,ความวิตกกังวลน่ะ มันมีประเภทของมันนะคะ ,red_think_huh
,.....,
Red,ในหกอย่างนี้ Generalized Anxiety Disorders (GAD) เป็นประเภทที่พบได้เยอะที่สุด,red_think_normal
Red,ฉันคิดว่าคุณเข้าข่ายประเภทนี้มากกว่าจะเป็นแพนิคค่ะ,red_think_normal 
Red,แต่ฉันก็ยืนยันให้คุณไม่ได้หรอก เพราะฉันไม่ใช่ผู้เชี่ยวชาญเฉพาะทางอย่างเช่นคุณหมอหรือนักจิตวิทยา,red_idle_smile
Ava,.......,ava_armcross_hmm
Red,รายงานคุณเสร็จแล้วนี่คะ,red_think_normal
Ava,เอ๊ะ,ava_idle_surpise
,.....,
Ava,..ต..ตอนไหนกัน,ava_idle_surpise
Red, ... ,red_idle_smile
Red, เสร็จไปเรื่องนึงแล้ว~ ,red_fingerup_smile
Red, ยินดีด้วยนะคะ! ,red_fingerup_smile
Ava,......,ava_think_anxious
Ava,.....,ava_think_anxious
Ava, ....อื้อ.. ,ava_idle_smile
