Red,สารเคมีในสมองขาดสมดุล,ava_Under_Construct
Red,กรรมพันธุ์,ava_Under_Construct
Red,คุณเป็นแบบไหนกันนะคะ?,ava_Under_Construct
Ava,......,ava_Under_Construct 
Ava,..หมายความว่ายังไงน่ะ,ava_Under_Construct
Red,คุณมีงานที่ต้องส่งแต่กลับไม่สามารถทำได้ในตอนนี้,ava_Under_Construct
Red,มีใครสักคนที่รอให้ตอบกลับมา คลับคล้ายจะเป็นเรื่องสำคัญสำหรับเธอ แต่ก็ไม่มี,ava_Under_Construct
Red,และเหมือนคุณจะดูเป็นที่รักของเพื่อนๆ ด้วยนะคะ,ava_Under_Construct
Red, คุณเข้าข่ายในข้อไหนกันนะ?,ava_Under_Construct
Ava, แต่.. มันจะขนาดนั้นเลยเหรอ..,ava_Under_Construct
Ava, มัน..ก็แค่เรื่องๆทั่วๆไปไม่ใช่รึไง , ava_Under_Construct
Red, .. (ยิ้ม) , ava_Under_Construct
Red, เล่นไวโอลินให้ฟังหน่อยสิคะ,ava_Under_Construct
Ava, ....!!!! , ava_Under_Construct
Ava, ..(ทำหน้ากังวล),ava_Under_Construct
Red, (ยิ้ม),ava_Under_Construct
Red, ถ้าไม่ปิดก๊อกน้ำให้สนิท ซักวันนึง น้ำหยดเล็กๆ ก็จะสะสมจนท่วมห้องได้นะ,ava_Under_Construct
Red, อย่าคิดว่ามันเป็นเรื่องเล็กเลยนะคะ,ava_Under_Construct
Ava, .... , ava_Under_Construct
Red, เล่นไวโอลินให้ฟังหน่อยสิคะ , ava_Under_Construct
Ava, ....!!! , ava_Under_Construct
Ava, ..(ทำหน้ากังวล) , ava_Under_Construct
Red, (ยิ้ม), ava_Under_Construct
Red, ถ้าไม่ปิดก๊อกน้ำให้สนิท ซักวันนึง น้ำหยดเล็กๆ ก็จะสะสมจนท่วมห้องได้นะ, ava_Under_Construct
Red, อย่าคิดว่ามันเป็นเรื่องเล็กเลยนะคะ, ava_Under_Construct
Ava, ...... , ava_Under_Construct
Ava, ....เฮ้อ..,ava_Under_Construct
Ava, ......,ava_Under_Construct
Red, .....,ava_Under_Construct
Ava,.....,ava_Under_Construct
Ava, เรด.. , ava_Under_Construct
Red, คะ?เอวา?, ava_Under_Construct
Ava, .....,ava_Under_Construct
Ava, ไม่มีอะไร,ava_Under_Construct
Red, ..(ยิ้ม), ava_Under_Construct
Red, เมื่อวานคุณไม่ได้นอนทั้งคืนเลยนะคะ,ava_Under_Construct
Red, ไหวรึเปล่าเอ่ย?,ava_Under_Construct
Ava, .....ฉันไม่เป็นไร,ava_Under_Construct
Ava,.....นี่ค่ะ,ava_Under_Construct
กระเป๋า, หือ , ava_Under_Construct
กระเป๋า, เธอ! นี่มันยังให้ไม่ครบนะ เธอจะโกงฉันเหรอ!, ava_Under_Construct
Ava, .....!!!!! , ava_Under_Construct
กระเป๋า, ...... ,ava_Under_Construct
กระเป๋า, เธอ! นี่มันยังให้ไม่ครบนะ เธอจะโกงฉันเหรอ!, ava_Under_Construct
Ava, .....!!! , ava_Under_Construct
กระเป๋า, เนี่ย ก็เห็นอยู่ว่ามันไม่คร.... , ava_Under_Construct
กระเป๋า , ..อ้อ ครบแล้ว.. (เดินออกไป) , ava_Under_Construct
Ava, ...... , ava_Under_Construct
Ava, .....(หน้ากังวล) , ava_Under_Construct
Friend, เอวาๆๆๆๆ เธอได้ทำการบ้านวิชาของจารย์ยืนรึยัง! , XD
Ava, ...อาจารย์ยืน..? , XD
Friend,  ใช่แล้ว! รายงานยี่สิบหน้าที่ต้องส่งบ่ายนี้น่ะ! โอ้ยย ใครมันจะไปทำทั้นนน , XD
Ava, เอวา: ..ยี่สิบหน้า? , XD
Friend, นี่อย่าบอกนะว่าเธอลืมน่ะ!! ไปไป โดดคาบเช้าไปใช้คอมที่ห้องสมุดเลย ไม่งั้นไม่ทันแน่! , XD
Friend, ถ้าเธอไม่เข้าใจตรงไหนรีบบอกฉันนะ เร็วเข้า! ,XD
Ava, ...!!!! , XD
Ava,..... , XD 
Mom, งานประกวดไวโอลินวันเสาร์นี้น่ะ จะพลาดไม่ได้เด็ดขาดเลยนะ,XD
Mom,ลูกเตรียมพร้อมรึยัง ไม่ได้โดดซ้อมใช่ไหม?,XD
Ava,.......,XD
Ava,..........,XD 
Ava,  เออ!! ก็รู้แล้วล่ะน่าว่ามันต้องซ้อมทุกวันน่ะ!!!!!! ,XD
Red, ..เ..ว...,XD
Ava, ..... , XD
Red, ...เอ...า..., XD
Ava, ..........,XD
Red, คุณเอวาคะ ได้ยินฉันไหม, XD
Ava, !!!!!....เ.รด!?, XD
Red,บอกฉันสิว่าตอนนี้คุณรู้สึกยังไง,XD
Ava,..........,XD
Ava,ฉันกลัว,XD
Ava,ฉันกังวล,XD 
Ava,..ฉันกลัว...กลัวว่าจะทำทุกอย่างไม่ได้....,XD 
Ava,...อื้อ..ฉัน..กังวลมากเลย..,XD 
Ava,หัวใจของฉันมัน..เต้นแรงมาก,XD
Red,เมื่อคืนเธอก็ไม่ได้นอนด้วยสินะคะ,XD
Ava, ..อื้อ,XD
Ava,..แล้วก็ ฉัน..ฉันทำงานไม่ได้เลย....,XD
Ava,เหมือนกับ..หัวฉันมันคิดอะไรไม่ออก..,XD 
Red, เมื่อกี้ตอนที่คุณได้รับข้อความ คุณโมโหขึ้นมาด้วยใช่ไหมล่ะคะ?,XD 
Ava,!!!!!,XD
Ava,..ฉัน..โมโหเหรอ,XD 
Red,ใช่ค่ะ อยู่ๆ คุณก็ตะโกนขึ้นมาเสียงดังเลย,XD 
Ava,........,XD 
Ava,...ฉันก็คงจะแค่แพนิคไปเองล่ะมั้ง..,XD
Red,ใช้คำว่า ‘แพนิค’ ก็ไม่ถูกไปซะหมดหรอกนะคะ (ยิ้ม),XD 
Ava,....???? หมายความว่ายังไง,XD
Red,ความวิตกกังวลน่ะ มันมีประเภทของมันนะคะ ,XD 
Red,ในหกอย่างนี้ Generalized Anxiety Disorders (GAD) เป็นประเภทที่พบได้เยอะที่สุด,XD
Red,ฉันคิดว่าคุณเข้าข่ายประเภทนี้มากกว่าจะเป็นแพนิคค่ะ,XD 
Red,แต่ฉันก็ยืนยันให้คุณไม่ได้หรอก เพราะฉันไม่ใช่ผู้เชี่ยวชาญเฉพาะทางอย่างเช่นคุณหมอหรือนักจิตวิทยา,XD
Ava,.......,XD
Red,รายงานคุณเสร็จแล้วนี่คะ,XD 
Ava,เอ๊ะ,XD 
Ava,..ต..ตอนไหนกัน,XD 
Red, (ยิ้ม) ,XD 
Red, เสร็จไปเรื่องนึงแล้ว~ ,XD 
Red, ยินดีด้วยนะคะ! , XD
Ava,......,XD
Ava,.....,XD
Ava, ....อื้อ.. (ยิ้ม),XD
Ava,......,XD 
Ava,....,XD
Red,เป็นยังไงบ้างคะ?,XD 
Ava, ..อื้อ..ทำตามที่เธอบอกแล้ว,XD 
Ava, ทำไมอยู่ๆถึงอยากให้ฉันจดบันทึกล่ะ?,XD 
Red, ....(ยิ้ม),XD 
Red, สิ่งนี้จะเป็นตัวช่วยให้เธอได้ค่ะ,XD 
Red, .....ในวันที่...ฉันไม่อยู่แล้ว,XD
Ava,เธอหมายความว่ายังไงน่ะ!,XD 
Red,ใจเย็นๆ สิคะ,XD 
Red,เรามาทวนกันดีกว่าว่าคุณเขียนอะไรไปแล้วบ้าง,XD
Ava,......,XD 
Ava,เธอให้ฉันตอบคำถามพวกนี้,XD 
Ava, ข้อแรก “เกิดอะไรขึ้น”,XD
Red,คุณตอบว่าอะไรคะ?,XD 
Ava,........,XD
Red,แล้วยังไงต่อคะ?,XD 
Ava,..คำถามต่อไป..ฉันรู้สึกยังไง,XD
Red, แล้ว… หลังจากนั้นฉันถามคุณว่าอะไรต่อ? , XD
Ava, ..เพราะอะไรฉันถึงคิดแบบนั้น,XD 
Red,แล้วจากนั้นก็มีคำถามข้อต่อไป.....,XD
Ava,.. มีอะไรที่ค้านว่าสิ่งที่ฉันคิดอยู่มันไม่จริงบ้างไหม,XD 
Red, เก่งมากค่ะ,XD 
Red,พอรู้แบบนี้แล้ว คำถามต่อมาก็เลยเป็น....,XD 
Ava,ลองคิดดูใหม่ ตามความเป็นจริงที่เกิดขึ้นตามปกติแล้วฉัน..,XD 
Red,.. (ยิ้ม),XD 
Red,แล้วเราก็มากันที่คำถามสุดท้าย,XD 
Red,  ตอนนี้คุณรู้สึกอย่างไร? ,XD
Ava, ตอนนี้งั้นเหรอ.. ,XD 
Ava, ถึงจะไม่ได้วางใจมาก แต่..,XD 
Ava, ฉันว่าฉันรู้สึกโล่งขึ้นนิดหน่อยแล้วล่ะ,XD 
Red,อย่างนั้นเหรอคะ?,XD 
Red,อยากจะลองพูดถึงสถานการณ์อื่นบ้างไหม,XD
Ava,ไม่คิดเลยนะว่าการถามคำถามพวกนี้จะช่วยเรื่องความกังวลได้น่ะ..,XD 
Red,คุณเก่งแล้วค่ะ,XD 
Ava,..แต่.. ถ้าฉันจำคำถามพวกนี้ไม่ได้ล่ะ...,XD
Red,คุณไม่จำเป็นจะต้องจำมันให้ครบถ้วนเป็นข้อหรอกค่ะ แค่จำลำดับได้ก็พอแล้ว,XD
Red, เรามาทวนกันอีกสักรอบนะ,XD
Ava,อื้อ,XD 
Red,อันดับแรก เกิดอะไรขึ้น,XD 
Ava,อย่างต่อมา ความรู้สึกกับความคิดในตอนนั้นเป็นยังไง,XD
Red,จากนั้น วิเคราะห์ว่าสิ่งที่คุณคิดอยู่มันจริงแค่ไหน มีอะไรที่สนับสนุนความคิดเหล่านั้นไหม,XD
Ava,แล้วก็.. หลังจากที่วิเคราะห์ทุกอย่างดูแล้ว มองเหตุการณ์เดิมเป็นแบบไหน,XD
Red, ..ต่อให้ผลไม่ต่างจากเดิมก็ไม่เป็นไร อย่างน้อยเราก็ได้ทบทวนตัวเองแล้ว,XD
Red,สิ่งนี้น่ะ มีชื่อว่า “Thought record”,XD
Red,ถ้าคุณเจอสิ่งที่ทำให้เธอกังวลใจขึ้นอีก ลองนำวิธีนี้ไปใช้ดูก็ได้นะคะ,XD
Ava, .....เสียงดนตรี?,XD
Ava, ..เพราะจัง เขาเล่นเก่งมากเลย..,XD 
Musician, โอ๊ะ! ระวังหน่อยนะครับ,XD
Ava,ข-ขอโทษค่ะ... ฉันซุ่มซ่ามไปเอง..,XD
Musician,ไม่เป็นไรเลยครับ^^ ,XD
Musician,จะว่าไป คุณดูเหมือนจะใจลอยอยู่นะครับ กำลังคิดอะไรอยู่รึเปล่านะ?,XD
Ava,........,XD
Ava,ฉันแค่... ,XD
Ava, ฉันกังวลเกี่ยวกับการซ้อมไวโอลินน่ะค่ะ ,XD
Ava, พอได้เห็นฝีมือของคุณแล้วก็เลย..รู้สึกทึ่งน่ะค่ะ,XD
Musician, .....(ยิ้ม),XD 
Musician,  ลองเล่นให้ผมฟังหน่อยได้ไหมครับ,XD
Ava,เอ้- จ..จะดีเหรอคะ แต่ฉันไม่ได้เอาไวโอลินมาด้วยนะคะ..,XD
Musician,ไม่เป็นไรครับ ผมให้ยืมเจ้านี่ก่อนนะ,XD 
Ava,........,XD 
Ava,....,XD 
Musician,....(ยิ้ม),XD
Musician,  การแข่งขันนี่น่ากลัวมากเลยนะครับ ,XD 
Musician, หลายครั้งๆคนเราก็เอาคำว่าการแข่งขันมาผูกกับชีวิตมากเกินไป จนลืมความสนุกของการเล่นดนตรีไปซะแบบนั้น,XD
Musician, ผมว่ามันเป็นเรื่องที่น่าเสียดายมากเลยล่ะ,XD
Ava,......,XD 
Ava,หมายความว่ายังไงเหรอคะ...?,XD
Musician,เสียงดนตรีน่ะ มาจากหัวใจไม่ใช่มาจากความสมบูรณ์แบบ,XD
Musician, ลองนึกถึงความรู้สึกของวันแรกที่คุณได้จับไวโอลินสิครับนะครับ วินาทีที่ตัวโน้ตตัวแรกเปล่งเสียงออกมา คอร์ดแรกที่คุณจับเป็น หรือเพลงเพลงแรกที่คุณเล่นมันจนจบได้,XD
Musician,ไม่คิดว่ามันวิเศษเหรอครับ ที่คุณมาได้ไกลจากตัวโน๊ตตัวแรกนั่นขนาดไหน,XD 
Musician, ถ้าตัวคุณในวันนั้นได้มาเห็น จะต้องภูมิใจมากๆแน่เลยล่ะครับ,XD
Ava,.....ครั้งแรกที่ได้เล่นเพลง..เหรอคะ,XD
Musician, ผมขอเดานะ คุณเริ่มจากเพลง  twinkle twinkle little star รึเปล่า,XD 
Ava,......,XD
Ava, .. ใช่แล้วค่ะ,XD 
Musician,ถ้าอย่างนั้น เล่นเพลงนี้ให้ผมฟังหน่อยสิ,XD 
Ava, เอ้..ได้สิคะ,XD
Musician,อ่ะ แต่มีเงื่อนไขอย่างนึงนะครับ,XD
Musician,ให้นึกถึงวันแรกที่คุณเล่นเพลงนี้ไปด้วยนะ,XD 
Ava, ...ค..ค่ะ , XD
Musician,.....,XD
Musician,ไพเราะมากครับ,XD 
Ava,........,XD 
Ava, ......(ยิ้ม),XD 
Musician, แล้วก็ คุณรู้ตัวไหมครับว่า คุณกดโน้ตเพี้ยนไปนิดนึงด้วยนะ,XD
Ava,....!!!!,XD
Ava, เอ้ จริงเหรอคะ!?,XD
Musician, ไม่ทันรู้ตัวเลยสินะครับ,XD 
Musician,ถ้าว่ากันตามจริง มันเพี้ยนแค่นิดเดียวจริงๆครับ ผู้ชมทั่วไปไม่มีทางรู้,XD
Musician,แต่โดยรวมแล้ว ท่าทางในการเล่นของคุณเป็นธรรมชาติมากกว่าตอนแรกอีกนะครับ,XD
Musician, ถึงจะผิดพลาดไปบ้าง แต่(ความผิดพลาดเป็นสัญลักษณ์ของความเป็นมนุษย์นะครับ ถ้าไม่ผิดพลาดเลยนั่นหนะแปลก ^^ ) มนุษย์เราก็ไม่ได้เกิดมาเพื่อที่จะสมบูรณ์แบบใช่ไหมล่ะครับ,XD
Ava,.......,XD
Ava, .... ขอบคุณ..มากเลยนะคะ..,XD
Musician, (ยิ้ม) , XD 
Musician,ถ้าคุณอยากได้คำแนะนำ(แนะนำเรื่อง?) ลองไปหาคนๆนี้ดูนะครับ,XD
Ava,  ... อ่ะ ,XD
Ava, ..... นี่มัน,XD
Musician,  ที่อยู่ของเขาน่ะครับ ฝากทักทายเผื่อผมด้วยละกันน้า,XD 
Musician,  ถ้าอย่างนั้นผมคงต้องขอตัวก่อน ไว้เจอกันใหม่นะครับ,XD
Ava,พรุ่งนี้แล้ว พรุ่งนี้ก็จะต้องแสดงแล้วสินะ,XD 
Ava, ตื่นเต้นสุดๆไปเลย.. ฉัน..ฉันจะทำได้ใช่ไหม ใช่สิ ฉันต้องทำได้อยู่แล้ว เนอะเรด!,XD 
Ava, ....เรด..?,XD 
Ava,......,XD
Ava,อย่าแกล้งกันสิ!,XD 
Ava,เรด..เรด..เธออยู่ที่ไหน....,XD
Ava,......,XD
Ava, ....อย่าแกล้งกันสิ....,XD 
Ava,  ....เจ้านั่น..,XD
Ava,อยู่นี่เอง.....,XD
Ava, ..มัน..เป็นที่ไหนกันนะ.. ,XD 
Ava, สวัสดีค่ะ..,XD 
Psychologist, เชิญนั่งก่อนสิครับ,XD
Ava,.....,XD
Psychologist,มาครั้งแรกเหรอครับ?,XD
Ava,...ค..ค่ะ,XD
Psychologist,โอเคครับ ผมขอแนะนำตัว ผมชื่อ.... เป็นนักจิตวิทยา อยากให้ผมเรียกคุณว่าอะไรดีครับ,XD 
Ava, เรียกว่าเอวาได้เลยค่ะ,XD 
Psychologist,โอเคครับเอวา เอวาเรียกผมว่า.... ได้เลยนะครับ,XD
Psychologist,นี่จะเป็นเซสชั่นให้คำปรึกษาทางจิตวิทยา การปรึกษาจะใช้เวลาประมาณ 45 นาที - 1 ชั่วโมง และข้อมูลทุกอย่างจะถูกเก็บเป็นความลับ ระหว่างพูดคุยหากมีคำถามไหนที่ไม่อสะดวกตอบสามารถปฎิเสธได้นะครับ , XD
Ava,โอเคค่ะ,XD
Psychologist, แล้ววันนี้เดินทางมายังไงครับ,XD 
Ava, อ๋อ นั่งรถเมล์มาค่ะ,XD 
Psychologist,อ๋อ รถติดมั้ยครับ ,XD
Ava,ไม่ติดนะคะ มาแบบสบายๆ เลยค่ะ,XD 
Psychologist,อ๋อ ดีเลยครับ ,XD 
Ava,ไม่ติดนะคะ มาแบบสบายๆ เลยค่ะ,XD 
Psychologist, อ๋อ ดีเลยครับ ,XD
Psychologist,โอเคครับ แล้วช่วงนี้เอวารู้สึกยังไงบ้างครับ,XD 
Ava, ....ฉ..ฉันไม่ค่อยแน่ใจว่าจะเริ่มยังไงดี..น่ะค่ะ,XD 
Ava, ..ฉัน..มีงานแสดงใหญ่พรุ่งนี้แล้วค่ะ ล..แล้วก็....แล้วก็.....,XD 
Psychologist,ค่อยๆพูดนะครับ เรามีเวลา,XD
Ava,.....,XD
Ava,.......,XD 
Red,เป็นยังไงบ้างคะ?,XD 
Ava, เธอหายไปไหนมา!!,XD 
Red, ฉันไม่ได้หายไปไหนหรอกนะคะ,XD 
Red, คุณแค่.... ไม่ได้ยินฉันเท่านั้นเอง,XD 
Ava, ..อ..อึก..,XD 
Ava, น..นั่นมันก็,XD 
Ava, ถ้าเธอ.. ถ้าเธอหายไปแบบนี้อีกฉันจะทำยังไง...,XD 
Red,.. (ยิ้ม),XD 
Red, คุณจะไม่เป็นไร เอวา,XD 
Red, คุณน่ะ มีคนที่คอยช่วยเหลือเธออยู่เสมอเลยล่ะ,XD 
Red,เพราะแบบนั้น มันจะไม่เป็นไรหรอกนะ,XD 
Red, ต..แต่ว่า..แต่ว่า,XD 
Red, มีพบ ก็ต้องมีจาก แต่นี่จะไม่ใช่การจากลาชั่วนิรันดร์,XD
Red,ฉันจะคอยเฝ้าดูคุณ ฉันจะอยู่กับคุณตราบนานเท่าที่ความทรงจำของคุณยังมีฉันอยู่,XD
Ava, เรด........ ,XD















































